date,open,high,low,close,volume,oi
2019-04-25 11:04:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:05:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:06:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:07:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:08:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:09:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:10:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:11:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:12:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:13:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:14:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:15:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:16:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:17:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:18:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:19:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:20:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:21:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:22:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:23:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:24:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:25:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:26:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:27:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:28:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:29:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:30:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:31:00,2700.00,2700.00,2700.00,2700.00,0,0
2019-04-25 11:32:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:33:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:34:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:35:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:36:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:37:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:38:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:39:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:40:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:41:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:42:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:43:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:44:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:45:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:46:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:47:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:48:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:49:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:50:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:51:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:52:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:53:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:54:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:55:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:56:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:57:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:58:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 11:59:00,2700.00,2700.00,2700.00,2700.00,0,20
2019-04-25 12:00:00,2700.00,2700.00,2700.00,2700.00,0,20
